,realization,node,resistance,metric,max_level,avg_level
15858,39,566,0.75,6991,1,0.3009
15859,39,566,1.0,6991,1,0.3009
15860,39,8675,0.25,10000,2,0.1961
15861,39,8675,0.5,9618,12,0.7745
15862,39,8675,0.75,8042,1,0.1958
15863,39,8675,1.0,8042,1,0.1958
15864,39,1816,0.25,10000,1,0.0763
15865,39,1816,0.5,9731,6,0.2077
15866,39,1816,0.75,9237,1,0.0763
15867,39,1816,1.0,9237,1,0.0763
15868,39,5946,0.25,10000,1,0.0867
15869,39,5946,0.5,9698,6,0.2703
15870,39,5946,0.75,9133,1,0.0867
15871,39,5946,1.0,9133,1,0.0867
15872,39,7781,0.25,10000,2,0.2259
15873,39,7781,0.5,9572,9,0.7847
15874,39,7781,0.75,7767,1,0.2233
15875,39,7781,1.0,7767,1,0.2233
15876,39,5018,0.25,10000,2,0.4076
15877,39,5018,0.5,9618,16,2.1704
15878,39,5018,0.75,6357,1,0.3643
15879,39,5018,1.0,6357,1,0.3643
15880,39,6758,0.25,10000,1,0.1083
15881,39,6758,0.5,9754,7,0.2711
15882,39,6758,0.75,8917,1,0.1083
15883,39,6758,1.0,8917,1,0.1083
15884,39,6575,0.25,10000,1,0.0614
15885,39,6575,0.5,9761,7,0.2098
15886,39,6575,0.75,9386,1,0.0614
15887,39,6575,1.0,9386,1,0.0614
15888,39,5097,0.25,10000,2,0.2658
15889,39,5097,0.5,9652,10,0.9688
15890,39,5097,0.75,7407,1,0.2593
15891,39,5097,1.0,7407,1,0.2593
15892,39,3578,0.25,10000,1,0.0746
15893,39,3578,0.5,9645,6,0.271
15894,39,3578,0.75,9254,1,0.0746
15895,39,3578,1.0,9254,1,0.0746
15896,39,2958,0.25,10000,2,0.1991
15897,39,2958,0.5,9701,10,0.6311
15898,39,2958,0.75,8019,1,0.1981
15899,39,2958,1.0,8019,1,0.1981
15900,39,2722,0.25,10000,1,0.0611
15901,39,2722,0.5,9781,7,0.1794
15902,39,2722,0.75,9389,1,0.0611
15903,39,2722,1.0,9389,1,0.0611
15904,39,5284,0.25,10000,2,0.4525
15905,39,5284,0.5,9652,16,2.7294
15906,39,5284,0.75,6050,1,0.395
15907,39,5284,1.0,6050,1,0.395
15908,39,6341,0.25,10000,2,0.2894
15909,39,6341,0.5,9656,12,1.2547
15910,39,6341,0.75,7180,1,0.282
15911,39,6341,1.0,7180,1,0.282
15912,39,4836,0.25,10000,1,0.18
15913,39,4836,0.5,9656,9,0.6203
15914,39,4836,0.75,8200,1,0.18
15915,39,4836,1.0,8200,1,0.18
15916,39,9398,0.25,10000,2,0.3659
15917,39,9398,0.5,9552,13,1.9225
15918,39,9398,0.75,6564,1,0.3436
15919,39,9398,1.0,6564,1,0.3436
15920,39,5423,0.25,10000,1,0.138
15921,39,5423,0.5,9698,8,0.4179
15922,39,5423,0.75,8620,1,0.138
15923,39,5423,1.0,8620,1,0.138
15924,39,380,0.25,10000,1,0.1356
15925,39,380,0.5,9620,10,0.5058
